,date,일누적 자외선 A(MJ/m2),일최대 자외선 B(W/m2 ),평균 오존전량(DU),미세머지_10,미세머지_11,미세머지_12,미세머지_13,미세머지_14,운량_10,운량_11,운량_12,운량_13,운량_14,총자외선지수 일최고값
834,2014-04-14,0.84,0.127,319.1,78.0,67.0,45.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,6.1
835,2014-04-15,0.71,0.124,318.2,39.0,28.0,30.0,41.0,43.0,0.0,2.0,2.0,2.0,5.0,5.9
836,2014-04-16,1.03,0.147,324.7,54.0,49.0,50.0,44.0,44.0,6.0,4.0,4.0,6.0,7.0,7.0
837,2014-04-17,0.51,0.091,326.0,35.0,37.0,28.0,32.0,37.0,6.0,9.0,9.0,10.0,10.0,4.5
838,2014-04-18,0.99,0.113,350.4,50.0,51.0,54.0,60.0,58.0,4.0,6.0,5.0,6.0,4.0,5.6
839,2014-04-19,0.63,0.122,322.1,52.0,42.0,37.0,34.0,41.0,9.0,9.0,9.0,9.0,8.0,5.9
840,2014-04-20,0.98,0.158,332.2,29.0,34.0,30.0,27.0,33.0,0.0,0.0,0.0,0.0,2.0,7.5
841,2014-04-21,0.84,0.167,323.2,34.0,40.0,27.0,50.0,54.0,0.0,2.0,4.0,6.0,8.0,7.7
842,2014-04-22,0.87,0.156,335.4,56.0,66.0,64.0,65.0,64.0,7.0,5.0,3.0,1.0,0.0,7.5
843,2014-04-23,1.06,0.125,362.1,47.0,50.0,45.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,6.1
844,2014-04-24,0.96,0.111,371.0,98.0,94.0,77.0,78.0,80.0,0.0,0.0,1.0,1.0,1.0,5.6
845,2014-04-25,1.06,0.117,356.0,81.0,99.0,112.0,110.0,102.0,0.0,0.0,0.0,0.0,0.0,5.8
846,2014-04-26,0.69,0.108,348.4,55.0,50.0,39.0,32.0,30.0,8.0,8.0,8.0,8.0,9.0,5.3
847,2014-04-27,0.24,0.034,-999.0,30.0,25.0,26.0,27.0,25.0,10.0,10.0,10.0,10.0,10.0,1.7
848,2014-04-28,0.29,0.041,-999.0,9.0,9.0,9.0,6.0,11.0,10.0,10.0,10.0,10.0,10.0,2.1
849,2014-04-29,0.51,0.095,380.5,10.0,15.0,13.0,9.0,17.0,10.0,10.0,10.0,10.0,10.0,4.4
850,2014-04-30,1.22,0.149,375.8,32.0,20.0,28.0,29.0,33.0,0.0,2.0,3.0,8.0,6.0,7.3
851,2014-05-01,1.2,0.148,346.1,52.0,52.0,45.0,53.0,45.0,0.0,0.0,0.0,0.0,0.0,7.1
852,2014-05-02,0.87,0.119,334.0,64.0,70.0,68.0,68.0,73.0,5.0,3.0,3.0,6.0,5.0,5.8
853,2014-05-03,1.33,0.17,360.2,28.0,27.0,19.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,8.1
854,2014-05-04,0.88,0.142,351.5,33.0,32.0,32.0,38.0,38.0,8.0,8.0,8.0,8.0,8.0,6.4
855,2014-05-05,1.3,0.169,367.7,24.0,22.0,24.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,8.1
856,2014-05-06,1.29,0.15,396.9,24.0,21.0,27.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,7.3
857,2014-05-07,1.15,0.152,398.2,47.0,48.0,50.0,53.0,58.0,1.0,5.0,2.0,2.0,1.0,7.4
858,2014-05-08,0.73,0.131,423.6,45.0,43.0,39.0,39.0,47.0,9.0,9.0,7.0,5.0,5.0,6.5
859,2014-05-09,1.21,0.141,374.7,44.0,43.0,41.0,39.0,44.0,0.0,0.0,0.0,0.0,0.0,6.8
860,2014-05-10,1.25,0.132,358.6,32.0,37.0,41.0,23.0,41.0,0.0,0.0,0.0,0.0,0.0,6.5
861,2014-05-11,0.44,0.092,323.6,29.0,20.0,30.0,92.0,55.0,10.0,10.0,10.0,10.0,10.0,4.4
862,2014-05-12,1.25,0.177,320.6,47.0,48.0,53.0,62.0,58.0,4.0,4.0,7.0,6.0,0.0,8.4
863,2014-05-13,1.21,-999.0,319.7,76.0,68.0,63.0,58.0,65.0,0.0,0.0,0.0,0.0,0.0,8.0
864,2014-05-14,1.18,0.18,310.5,73.0,85.0,77.0,73.0,78.0,7.0,7.0,6.0,3.0,0.0,8.6
865,2014-05-15,1.34,0.191,331.0,47.0,67.0,61.0,48.0,48.0,1.0,0.0,0.0,0.0,0.0,9.0
866,2014-05-16,1.18,0.148,321.9,49.0,48.0,46.0,45.0,40.0,0.0,0.0,0.0,0.0,0.0,7.1
867,2014-05-17,0.99,0.114,323.3,68.0,65.0,70.0,79.0,73.0,3.0,7.0,7.0,7.0,3.0,5.5
868,2014-05-18,1.17,0.15,335.7,41.0,33.0,32.0,36.0,26.0,3.0,4.0,5.0,5.0,5.0,7.2
869,2014-05-19,1.15,0.155,347.2,52.0,50.0,51.0,51.0,44.0,0.0,0.0,0.0,3.0,7.0,7.5
870,2014-05-20,0.84,0.109,348.6,58.0,61.0,54.0,60.0,59.0,10.0,10.0,10.0,10.0,10.0,5.4
871,2014-05-21,0.99,-999.0,345.4,27.0,39.0,50.0,49.0,46.0,8.0,7.0,7.0,3.0,1.0,8.8
872,2014-05-22,1.11,0.251,357.1,59.0,67.0,56.0,60.0,53.0,0.0,0.0,8.0,0.0,0.0,11.1
873,2014-05-23,0.66,0.089,335.8,38.0,30.0,26.0,24.0,26.0,10.0,9.0,9.0,9.0,4.0,4.4
874,2014-05-24,0.91,0.144,304.8,50.0,55.0,59.0,58.0,55.0,6.0,6.0,6.0,6.0,7.0,6.9
875,2014-05-25,0.49,0.087,305.9,52.0,59.0,28.0,35.0,34.0,10.0,10.0,10.0,10.0,10.0,4.0
876,2014-05-26,1.43,0.183,331.0,111.0,170.0,199.0,187.0,161.0,8.0,3.0,0.0,0.0,0.0,8.7
877,2014-05-27,1.27,0.134,368.4,207.0,216.0,217.0,220.0,216.0,4.0,4.0,2.0,0.0,0.0,6.6
878,2014-05-28,0.97,0.129,379.1,123.0,130.0,128.0,132.0,124.0,5.0,0.0,0.0,0.0,0.0,6.4
879,2014-05-29,1.39,0.145,371.4,145.0,175.0,202.0,176.0,160.0,0.0,0.0,0.0,0.0,0.0,7.2
880,2014-05-30,1.28,0.122,378.0,51.0,67.0,65.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,6.1
881,2014-05-31,1.23,0.136,340.7,100.0,96.0,101.0,97.0,99.0,0.0,0.0,0.0,0.0,0.0,6.7
882,2014-06-01,0.71,0.116,317.9,59.0,54.0,61.0,65.0,72.0,8.0,8.0,8.0,8.0,8.0,5.6
883,2014-06-02,0.33,0.059,-999.0,70.0,64.0,45.0,44.0,58.0,10.0,10.0,10.0,10.0,10.0,2.8
884,2014-06-03,0.82,0.167,345.9,8.0,8.0,6.0,10.0,13.0,10.0,10.0,8.0,9.0,9.0,8.1
885,2014-06-04,1.28,0.166,348.9,10.0,15.0,14.0,16.0,14.0,9.0,6.0,2.0,2.0,4.0,8.1
886,2014-06-05,0.84,0.169,314.5,295.0,32.0,28.0,22.0,19.0,8.0,8.0,7.0,8.0,6.0,8.2
887,2014-06-06,1.45,0.174,318.1,20.0,26.0,35.0,30.0,35.0,0.0,0.0,0.0,2.0,3.0,8.4
888,2014-06-07,1.29,0.167,316.3,35.0,28.0,17.0,21.0,22.0,6.0,6.0,6.0,7.0,7.0,8.1
889,2014-06-08,0.99,0.121,347.8,21.0,23.0,28.0,23.0,28.0,10.0,9.0,6.0,6.0,5.0,6.0
890,2014-06-09,1.15,0.149,356.6,40.0,49.0,53.0,43.0,45.0,6.0,4.0,6.0,7.0,6.0,7.3
891,2014-06-10,1.23,0.131,363.4,45.0,45.0,43.0,48.0,52.0,6.0,6.0,6.0,6.0,6.0,6.5
892,2014-06-11,1.21,0.143,367.0,26.0,37.0,25.0,31.0,27.0,5.0,6.0,5.0,8.0,10.0,7.1
893,2014-06-12,1.27,0.131,377.2,32.0,41.0,36.0,27.0,26.0,6.0,6.0,3.0,4.0,5.0,6.6
894,2014-06-13,1.07,0.137,347.3,46.0,48.0,48.0,49.0,46.0,6.0,6.0,7.0,8.0,8.0,6.7
895,2014-06-14,1.32,0.167,344.8,26.0,28.0,28.0,33.0,34.0,6.0,6.0,5.0,4.0,3.0,8.2
896,2014-06-15,1.19,0.163,332.9,26.0,34.0,31.0,36.0,31.0,7.0,7.0,5.0,5.0,5.0,8.0
897,2014-06-16,1.2,0.146,324.6,42.0,44.0,47.0,45.0,53.0,6.0,6.0,7.0,8.0,8.0,7.1
898,2014-06-17,0.7,0.102,320.1,99.0,97.0,107.0,80.0,81.0,10.0,10.0,10.0,9.0,9.0,5.0
899,2014-06-18,1.3,0.151,348.5,61.0,81.0,74.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,7.4
900,2014-06-19,0.92,0.14,337.9,27.0,30.0,34.0,41.0,35.0,10.0,8.0,10.0,8.0,4.0,6.8
901,2014-06-20,1.05,0.137,335.3,61.0,-999.0,-999.0,-999.0,-999.0,5.0,6.0,7.0,8.0,8.0,7.0
902,2014-06-21,0.88,0.13,327.1,-999.0,-999.0,-999.0,-999.0,-999.0,9.0,9.0,9.0,9.0,9.0,6.3
903,2014-06-22,1.35,0.164,332.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,4.0,6.0,6.0,7.0,7.9
904,2014-06-23,1.32,0.157,366.2,-999.0,39.0,30.0,30.0,37.0,9.0,7.0,6.0,7.0,7.0,7.7
905,2014-06-24,1.33,0.16,354.1,41.0,41.0,43.0,40.0,40.0,6.0,4.0,4.0,5.0,5.0,7.8
906,2014-06-25,1.24,0.17,331.0,47.0,40.0,46.0,42.0,35.0,5.0,5.0,5.0,6.0,6.0,8.3
907,2014-06-26,1.28,0.17,-999.0,36.0,34.0,38.0,36.0,31.0,6.0,6.0,3.0,1.0,0.0,8.3
908,2014-06-27,1.48,0.169,328.8,37.0,22.0,23.0,24.0,27.0,0.0,2.0,2.0,0.0,0.0,8.2
909,2014-06-28,1.28,0.154,352.5,37.0,37.0,35.0,30.0,25.0,3.0,3.0,6.0,5.0,3.0,7.6
910,2014-06-29,1.44,0.168,340.0,28.0,31.0,18.0,26.0,32.0,3.0,6.0,7.0,6.0,4.0,8.2
911,2014-06-30,1.37,0.16,338.3,25.0,23.0,26.0,27.0,18.0,7.0,7.0,6.0,6.0,6.0,7.8
912,2014-07-01,1.37,0.163,336.0,24.0,34.0,38.0,44.0,42.0,4.0,5.0,1.0,3.0,3.0,7.9
913,2014-07-02,0.52,0.083,321.7,32.0,35.0,31.0,35.0,30.0,10.0,10.0,10.0,10.0,10.0,4.0
914,2014-07-03,0.46,0.074,-999.0,40.0,38.0,30.0,30.0,31.0,10.0,10.0,10.0,10.0,10.0,3.2
915,2014-07-04,1.44,0.184,324.8,20.0,-999.0,-999.0,24.0,29.0,5.0,6.0,7.0,8.0,4.0,8.9
916,2014-07-05,0.81,0.098,312.5,16.0,19.0,15.0,12.0,23.0,8.0,8.0,8.0,8.0,8.0,4.7
917,2014-07-06,0.8,0.139,308.5,34.0,31.0,20.0,21.0,26.0,10.0,10.0,10.0,10.0,10.0,6.6
918,2014-07-07,1.41,0.192,315.7,8.0,14.0,12.0,17.0,14.0,4.0,4.0,6.0,6.0,8.0,9.2
919,2014-07-08,1.23,0.212,306.6,26.0,24.0,21.0,17.0,19.0,8.0,8.0,4.0,7.0,3.0,9.8
920,2014-07-09,0.94,0.181,281.1,20.0,25.0,28.0,15.0,14.0,7.0,10.0,10.0,10.0,10.0,8.6
921,2014-07-10,1.29,0.219,296.2,58.0,38.0,32.0,32.0,36.0,8.0,4.0,6.0,9.0,7.0,10.1
922,2014-07-11,1.34,0.168,315.6,53.0,53.0,51.0,51.0,51.0,5.0,7.0,5.0,3.0,0.0,8.1
923,2014-07-12,0.68,0.145,305.7,68.0,85.0,78.0,75.0,69.0,8.0,9.0,9.0,9.0,10.0,7.0
924,2014-07-13,0.58,0.09,312.0,31.0,28.0,32.0,41.0,41.0,10.0,10.0,10.0,10.0,10.0,4.3
925,2014-07-14,1.1,0.159,319.3,76.0,70.0,53.0,58.0,69.0,7.0,6.0,6.0,2.0,2.0,7.6
926,2014-07-15,0.87,0.131,312.0,77.0,94.0,91.0,78.0,69.0,10.0,10.0,10.0,10.0,10.0,6.2
927,2014-07-16,1.21,0.163,320.9,18.0,15.0,17.0,6.0,15.0,4.0,7.0,8.0,7.0,6.0,7.9
928,2014-07-17,0.59,0.082,315.0,11.0,6.0,15.0,23.0,90.0,10.0,10.0,10.0,10.0,10.0,3.9
929,2014-07-18,0.93,0.173,317.2,8.0,12.0,-999.0,9.0,15.0,10.0,10.0,9.0,7.0,10.0,8.3
930,2014-07-19,0.9,0.142,310.1,11.0,25.0,-999.0,7.0,8.0,10.0,10.0,8.0,9.0,9.0,6.9
931,2014-07-20,1.06,0.161,305.8,17.0,15.0,8.0,5.0,9.0,9.0,8.0,8.0,6.0,7.0,7.7
932,2014-07-21,1.18,0.176,301.5,33.0,27.0,23.0,28.0,24.0,7.0,7.0,7.0,6.0,3.0,8.3
933,2014-07-22,0.73,0.161,285.9,19.0,18.0,20.0,26.0,16.0,10.0,10.0,10.0,10.0,10.0,7.6
934,2014-07-23,0.35,0.103,-999.0,15.0,15.0,21.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,5.0
935,2014-07-24,0.65,0.205,277.7,12.0,12.0,11.0,16.0,14.0,10.0,9.0,9.0,9.0,8.0,9.6
936,2014-07-25,1.31,0.215,-999.0,16.0,18.0,20.0,16.0,18.0,8.0,7.0,6.0,8.0,5.0,10.0
937,2014-07-26,1.07,0.184,-999.0,26.0,35.0,28.0,36.0,31.0,10.0,9.0,9.0,6.0,8.0,8.8
938,2014-07-27,1.25,0.153,-999.0,75.0,70.0,73.0,74.0,74.0,3.0,2.0,3.0,3.0,3.0,7.4
939,2014-07-28,0.9,0.135,333.7,68.0,60.0,69.0,79.0,72.0,8.0,8.0,8.0,8.0,9.0,6.6
940,2014-07-29,1.05,0.186,309.2,24.0,16.0,8.0,8.0,19.0,10.0,10.0,9.0,9.0,8.0,8.9
941,2014-07-30,1.45,0.199,296.9,23.0,12.0,21.0,17.0,21.0,7.0,3.0,3.0,1.0,1.0,9.4
942,2014-07-31,1.3,0.199,290.1,37.0,30.0,22.0,26.0,28.0,3.0,6.0,6.0,3.0,3.0,9.3
943,2014-08-01,1.06,0.229,269.6,15.0,17.0,15.0,14.0,12.0,8.0,9.0,8.0,9.0,8.0,10.7
944,2014-08-02,0.72,0.14,266.0,17.0,15.0,11.0,22.0,52.0,9.0,8.0,10.0,10.0,10.0,6.5
945,2014-08-03,0.48,0.051,-999.0,7.0,7.0,6.0,11.0,8.0,10.0,10.0,10.0,10.0,10.0,2.6
946,2014-08-04,0.6,0.094,281.2,13.0,-999.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,4.5
947,2014-08-05,0.76,0.127,295.4,41.0,33.0,33.0,40.0,46.0,8.0,6.0,7.0,5.0,5.0,6.2
948,2014-08-06,0.32,0.055,-999.0,40.0,43.0,36.0,33.0,28.0,10.0,10.0,10.0,10.0,10.0,4.1
949,2014-08-07,0.41,0.055,-999.0,11.0,10.0,11.0,10.0,16.0,10.0,10.0,10.0,10.0,10.0,4.2
950,2014-08-08,0.85,-999.0,302.9,6.0,5.0,6.0,6.0,-999.0,8.0,8.0,8.0,8.0,9.0,7.1
951,2014-08-09,1.31,-999.0,294.3,18.0,19.0,14.0,14.0,20.0,4.0,2.0,4.0,3.0,3.0,10.7
952,2014-08-10,0.53,0.125,317.3,18.0,12.0,14.0,16.0,17.0,8.0,8.0,9.0,9.0,8.0,5.6
953,2014-08-11,1.34,-999.0,303.4,19.0,20.0,13.0,18.0,12.0,5.0,5.0,5.0,5.0,3.0,11.1
954,2014-08-12,1.11,0.197,306.1,42.0,43.0,44.0,57.0,48.0,5.0,3.0,3.0,2.0,3.0,9.0
955,2014-08-13,0.36,0.07,-999.0,91.0,77.0,84.0,89.0,79.0,10.0,10.0,10.0,10.0,10.0,3.2
956,2014-08-14,0.35,0.103,-999.0,26.0,24.0,24.0,18.0,27.0,10.0,10.0,10.0,10.0,10.0,4.6
957,2014-08-15,0.92,0.192,306.7,30.0,31.0,40.0,54.0,35.0,5.0,8.0,8.0,8.0,8.0,8.2
958,2014-08-16,1.12,0.21,307.3,23.0,26.0,26.0,24.0,23.0,6.0,5.0,3.0,4.0,6.0,9.7
959,2014-08-17,0.26,0.07,-999.0,32.0,29.0,41.0,22.0,11.0,10.0,10.0,10.0,10.0,10.0,3.2
960,2014-08-18,0.67,0.201,296.3,9.0,-999.0,7.0,4.0,8.0,10.0,9.0,10.0,10.0,10.0,9.2
961,2014-08-19,0.66,0.148,305.3,10.0,8.0,9.0,-999.0,6.0,10.0,10.0,10.0,10.0,10.0,6.9
962,2014-08-20,0.89,0.226,291.5,14.0,-999.0,8.0,18.0,14.0,8.0,8.0,7.0,8.0,9.0,10.3
963,2014-08-21,0.26,0.056,-999.0,3.0,-999.0,4.0,17.0,14.0,10.0,10.0,10.0,10.0,10.0,2.6
964,2014-08-22,1.08,0.178,311.6,65.0,71.0,72.0,73.0,68.0,8.0,9.0,7.0,6.0,5.0,8.3
965,2014-08-23,1.11,0.198,308.7,51.0,49.0,47.0,61.0,52.0,7.0,7.0,7.0,6.0,7.0,9.2
966,2014-08-24,0.69,0.203,301.4,44.0,36.0,37.0,43.0,42.0,8.0,8.0,8.0,10.0,10.0,9.4
967,2014-08-25,0.61,0.186,295.6,16.0,15.0,14.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.2
968,2014-08-26,1.12,0.193,307.7,30.0,26.0,24.0,34.0,36.0,8.0,8.0,7.0,8.0,8.0,8.9
969,2014-08-27,0.79,0.219,299.7,9.0,9.0,11.0,11.0,14.0,8.0,8.0,8.0,8.0,8.0,9.5
970,2014-08-28,1.1,0.199,305.6,24.0,31.0,25.0,27.0,27.0,4.0,5.0,6.0,6.0,6.0,9.2
971,2014-08-29,1.05,0.198,310.8,20.0,11.0,22.0,28.0,27.0,4.0,6.0,6.0,4.0,3.0,9.3
972,2014-08-30,1.15,0.189,313.0,15.0,13.0,16.0,13.0,16.0,2.0,3.0,4.0,5.0,7.0,8.8
973,2014-08-31,0.84,0.171,295.9,7.0,11.0,10.0,12.0,17.0,7.0,7.0,8.0,9.0,9.0,7.9
974,2014-09-01,0.86,0.191,317.3,11.0,16.0,12.0,16.0,25.0,3.0,2.0,0.0,0.0,1.0,8.9
975,2014-09-02,0.4,0.063,301.5,7.0,14.0,11.0,15.0,9.0,8.0,10.0,10.0,10.0,10.0,3.0
976,2014-09-03,0.4,0.122,-999.0,22.0,26.0,19.0,18.0,16.0,10.0,10.0,10.0,10.0,10.0,5.6
977,2014-09-04,1.16,-999.0,310.5,9.0,11.0,14.0,12.0,13.0,7.0,5.0,3.0,3.0,2.0,8.7
978,2014-09-05,1.06,0.184,301.8,16.0,28.0,19.0,18.0,19.0,3.0,4.0,3.0,3.0,3.0,8.6
979,2014-09-06,1.1,0.175,306.0,27.0,13.0,19.0,23.0,26.0,6.0,3.0,0.0,1.0,1.0,8.2
980,2014-09-07,0.79,0.182,294.3,23.0,34.0,26.0,26.0,27.0,0.0,2.0,0.0,2.0,3.0,8.5
981,2014-09-08,1.12,0.171,300.3,38.0,37.0,42.0,36.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0
982,2014-09-09,0.78,0.169,302.2,83.0,65.0,44.0,17.0,10.0,7.0,8.0,8.0,8.0,8.0,7.9
983,2014-09-10,1.16,0.168,313.6,15.0,23.0,17.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,7.9
984,2014-09-11,0.92,0.164,308.5,25.0,27.0,33.0,27.0,29.0,0.0,1.0,1.0,2.0,2.0,7.7
985,2014-09-12,0.47,0.078,295.7,36.0,46.0,39.0,44.0,45.0,8.0,8.0,8.0,7.0,8.0,3.7
986,2014-09-13,0.92,0.164,299.6,21.0,15.0,18.0,19.0,19.0,0.0,0.0,1.0,2.0,2.0,7.8
987,2014-09-14,0.94,0.149,285.3,7.0,12.0,16.0,15.0,15.0,6.0,7.0,7.0,7.0,6.0,7.0
988,2014-09-15,0.79,0.161,279.1,23.0,25.0,30.0,28.0,27.0,9.0,7.0,7.0,9.0,8.0,7.5
989,2014-09-16,1.01,0.186,285.3,21.0,25.0,24.0,33.0,35.0,3.0,2.0,3.0,6.0,5.0,8.6
990,2014-09-17,0.77,0.189,284.3,43.0,38.0,28.0,30.0,25.0,10.0,10.0,10.0,8.0,8.0,8.7
991,2014-09-18,0.79,0.167,283.6,12.0,13.0,14.0,15.0,17.0,7.0,7.0,8.0,8.0,8.0,7.6
992,2014-09-19,1.05,0.184,285.3,19.0,15.0,22.0,23.0,22.0,1.0,2.0,2.0,1.0,1.0,8.5
993,2014-09-20,0.99,0.173,299.4,14.0,22.0,19.0,21.0,23.0,0.0,0.0,0.0,1.0,1.0,8.0
994,2014-09-21,0.9,0.174,294.3,26.0,29.0,22.0,29.0,15.0,2.0,1.0,3.0,2.0,1.0,8.1
995,2014-09-22,0.71,0.177,-999.0,16.0,21.0,23.0,25.0,21.0,2.0,2.0,2.0,1.0,3.0,8.2
996,2014-09-23,0.87,-999.0,288.4,13.0,16.0,20.0,21.0,15.0,5.0,3.0,3.0,7.0,9.0,6.6
997,2014-09-24,0.54,0.145,279.3,7.0,8.0,11.0,5.0,11.0,10.0,10.0,10.0,10.0,8.0,6.8
998,2014-09-25,0.84,0.156,290.9,34.0,36.0,36.0,31.0,22.0,5.0,3.0,3.0,3.0,4.0,7.3
999,2014-09-26,0.69,0.144,292.4,30.0,32.0,26.0,23.0,22.0,8.0,8.0,8.0,7.0,8.0,6.7
1000,2014-09-27,0.79,0.142,291.2,30.0,25.0,30.0,18.0,15.0,5.0,7.0,6.0,7.0,7.0,6.7
1001,2014-09-28,0.67,0.139,288.8,17.0,21.0,19.0,22.0,21.0,7.0,8.0,8.0,6.0,6.0,6.5
1002,2014-09-29,0.29,0.053,-999.0,37.0,47.0,51.0,54.0,46.0,10.0,10.0,10.0,10.0,10.0,2.5
1003,2014-09-30,0.62,-999.0,286.6,42.0,48.0,42.0,42.0,48.0,3.0,5.0,6.0,5.0,5.0,5.8
1004,2014-10-01,0.74,0.149,281.4,34.0,28.0,29.0,31.0,27.0,6.0,8.0,7.0,3.0,3.0,7.1
1005,2014-10-02,0.41,0.121,288.8,27.0,32.0,29.0,26.0,25.0,10.0,10.0,10.0,10.0,8.0,5.7
1006,2014-10-03,0.49,0.102,289.4,33.0,35.0,33.0,23.0,27.0,8.0,8.0,8.0,8.0,7.0,4.8
1007,2014-10-04,0.89,0.157,274.1,17.0,15.0,14.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,7.3
1008,2014-10-05,0.87,-999.0,267.5,16.0,14.0,15.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,3.8
1009,2014-10-06,-999.0,-999.0,-999.0,14.0,7.0,15.0,11.0,14.0,0.0,0.0,0.0,3.0,3.0,7.0
1010,2014-10-07,-999.0,0.14,284.1,22.0,18.0,19.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,6.6
1011,2014-10-08,-999.0,0.139,279.5,20.0,19.0,28.0,20.0,27.0,0.0,1.0,3.0,0.0,0.0,6.5
1012,2014-10-09,-999.0,0.132,286.2,18.0,18.0,26.0,22.0,26.0,2.0,2.0,2.0,1.0,3.0,-999.0
1013,2014-10-10,-999.0,0.133,282.6,56.0,53.0,39.0,35.0,27.0,2.0,1.0,1.0,1.0,1.0,-999.0
1014,2014-10-11,0.84,0.145,269.8,30.0,33.0,34.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,6.8
1015,2014-10-12,0.68,0.141,265.5,26.0,20.0,23.0,21.0,23.0,2.0,2.0,7.0,8.0,8.0,6.6
1016,2014-10-13,0.81,0.149,265.5,24.0,16.0,24.0,21.0,21.0,3.0,6.0,6.0,5.0,3.0,6.9
1017,2014-10-14,0.79,0.136,284.4,19.0,13.0,18.0,20.0,19.0,0.0,0.0,2.0,3.0,2.0,6.4
1018,2014-10-15,0.78,0.12,305.7,26.0,22.0,19.0,16.0,22.0,3.0,2.0,0.0,0.0,0.0,5.7
1019,2014-10-16,0.76,0.122,300.2,64.0,68.0,58.0,56.0,59.0,4.0,3.0,3.0,0.0,0.0,5.8
1020,2014-10-17,0.79,0.129,291.7,20.0,20.0,17.0,19.0,20.0,0.0,0.0,0.0,1.0,1.0,6.1
1021,2014-10-18,0.61,0.112,290.0,18.0,13.0,17.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,5.4
1022,2014-10-19,0.56,0.105,287.2,42.0,45.0,48.0,39.0,31.0,6.0,6.0,6.0,8.0,8.0,5.0
1023,2014-10-20,0.07,0.013,-999.0,13.0,19.0,22.0,17.0,19.0,10.0,10.0,10.0,10.0,10.0,0.6
1024,2014-10-21,0.11,0.025,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.0,10.0,10.0,10.0,10.0,1.2
1025,2014-10-22,0.71,0.113,280.8,-999.0,-999.0,-999.0,25.0,16.0,4.0,1.0,2.0,3.0,4.0,5.3
1026,2014-10-23,0.65,0.098,303.9,12.0,15.0,9.0,13.0,7.0,0.0,2.0,2.0,2.0,2.0,4.7
1027,2014-10-24,0.64,0.097,308.9,21.0,24.0,19.0,21.0,22.0,2.0,4.0,3.0,3.0,3.0,4.7
1028,2014-10-25,0.66,0.099,308.2,22.0,21.0,15.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,4.8
1029,2014-10-26,0.58,0.107,278.7,22.0,24.0,15.0,21.0,26.0,3.0,4.0,5.0,4.0,6.0,5.1
1030,2014-10-27,0.69,0.103,294.5,29.0,30.0,36.0,40.0,34.0,0.0,0.0,0.0,0.0,0.0,4.9
1031,2014-10-28,0.6,0.101,292.7,54.0,51.0,45.0,38.0,44.0,0.0,0.0,0.0,0.0,0.0,4.9
1032,2014-10-29,0.57,0.09,281.6,51.0,52.0,41.0,38.0,45.0,6.0,8.0,7.0,5.0,3.0,4.3
1033,2014-10-30,0.45,0.084,274.1,54.0,42.0,18.0,19.0,28.0,8.0,7.0,7.0,9.0,8.0,4.1
1034,2014-10-31,0.17,0.049,-999.0,19.0,17.0,20.0,17.0,15.0,10.0,10.0,10.0,10.0,10.0,2.3
1035,2014-11-01,0.56,0.099,275.9,10.0,12.0,9.0,16.0,35.0,8.0,10.0,8.0,7.0,8.0,4.7
1036,2014-11-02,0.34,0.078,301.5,34.0,40.0,40.0,38.0,33.0,10.0,10.0,9.0,8.0,8.0,3.8
1037,2014-11-03,0.55,0.093,295.5,30.0,39.0,38.0,32.0,28.0,1.0,5.0,6.0,4.0,5.0,4.5
1038,2014-11-04,0.64,0.092,301.2,16.0,21.0,15.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,4.5
1039,2014-11-05,0.56,0.093,282.6,17.0,18.0,17.0,10.0,19.0,1.0,2.0,1.0,1.0,1.0,4.4
1040,2014-11-06,0.39,0.063,287.2,22.0,25.0,27.0,42.0,44.0,8.0,8.0,8.0,7.0,6.0,3.0
1041,2014-11-07,0.61,0.093,282.8,14.0,18.0,18.0,18.0,16.0,3.0,2.0,5.0,3.0,1.0,4.5
1042,2014-11-08,0.34,0.062,279.3,31.0,26.0,38.0,32.0,39.0,10.0,10.0,10.0,10.0,10.0,3.0
1043,2014-11-09,0.43,0.076,293.7,26.0,35.0,42.0,43.0,36.0,0.0,0.0,2.0,3.0,1.0,3.7
1044,2014-11-10,0.53,0.073,294.5,45.0,40.0,47.0,43.0,41.0,0.0,0.0,0.0,0.0,0.0,4.2
